docname,topic,proportion
cv755_24881.txt:50,001,1.0
cv858_20266.txt:30,000,1.0
cv077_23172.txt:15,000,1.0
cv354_8573.txt:17,000,1.0
cv854_18955.txt:5,006,1.0
cv406_22199.txt:27,000,1.0
cv120_3793.txt:27,004,1.0
cv917_29484.txt:28,007,1.0
cv960_28877.txt:19,003,1.0
cv245_8938.txt:34,000,1.0
cv987_7394.txt:31,001,1.0
cv985_5964.txt:21,003,1.0
cv947_11316.txt:16,010,1.0
cv677_18938.txt:33,000,1.0
cv656_25395.txt:0,000,1.0
cv656_25395.txt:35,002,1.0
cv590_20712.txt:19,000,1.0
cv982_22209.txt:2,002,1.0
cv622_8583.txt:11,010,1.0
cv659_21483.txt:20,010,1.0
cv550_23226.txt:24,000,1.0
cv773_20264.txt:9,010,1.0
cv936_17473.txt:6,002,1.0
cv572_20053.txt:14,000,1.0
cv668_18848.txt:3,006,1.0
cv650_15974.txt:16,008,1.0
cv751_17208.txt:8,009,1.0
cv695_22268.txt:1,010,1.0
cv371_8197.txt:7,000,1.0
cv983_24219.txt:17,005,1.0
cv949_21565.txt:24,010,1.0
cv198_19313.txt:15,002,1.0
cv435_24355.txt:5,000,0.616642
cv435_24355.txt:5,001,0.284845
cv435_24355.txt:5,002,0.098513
cv933_24953.txt:23,000,1.0
cv252_24974.txt:10,008,1.0
cv252_24974.txt:45,017,1.0
cv596_4367.txt:5,005,1.0
cv675_22871.txt:22,008,1.0
cv247_14668.txt:5,009,1.0
cv292_7804.txt:29,007,1.0
cv086_19488.txt:14,000,1.0
cv618_9469.txt:1,000,1.0
cv011_13044.txt:7,006,1.0
cv300_23302.txt:16,010,1.0
cv709_11173.txt:2,001,1.0
cv709_11173.txt:37,001,1.0
cv683_13047.txt:0,000,1.0
cv683_13047.txt:35,000,0.616642
cv683_13047.txt:35,001,0.284845
cv683_13047.txt:35,002,0.098513
cv882_10042.txt:17,007,1.0
cv195_16146.txt:18,000,1.0
cv257_11856.txt:27,006,1.0
cv414_11161.txt:24,009,1.0
cv150_14279.txt:0,001,1.0
cv734_22821.txt:11,010,1.0
cv222_18720.txt:14,007,1.0
cv850_18185.txt:21,000,1.0
cv137_17020.txt:33,008,1.0
cv999_14636.txt:9,010,1.0
cv215_23246.txt:19,000,1.0
cv359_6751.txt:26,001,1.0
cv865_28796.txt:10,010,1.0
cv865_28796.txt:45,000,1.0
cv341_25667.txt:7,011,1.0
cv906_12332.txt:10,006,1.0
cv390_12187.txt:0,010,1.0
cv003_12683.txt:15,004,1.0
cv318_11146.txt:31,006,1.0
cv687_22207.txt:10,000,1.0
cv886_19210.txt:15,012,1.0
cv184_26935.txt:14,000,1.0
cv083_25491.txt:29,008,1.0
cv743_17023.txt:26,008,1.0
cv105_19135.txt:30,009,1.0
cv122_7891.txt:29,003,1.0
cv122_7891.txt:64,002,1.0
cv039_5963.txt:1,019,1.0
cv597_26744.txt:3,000,1.0
cv597_26744.txt:38,010,1.0
cv101_10537.txt:18,002,1.0
cv595_26420.txt:19,000,1.0
cv899_17812.txt:9,000,0.616642
cv899_17812.txt:9,001,0.284845
cv899_17812.txt:9,002,0.098513
cv286_26156.txt:16,001,1.0
cv270_5873.txt:4,000,1.0
cv224_18875.txt:16,007,1.0
cv079_12766.txt:28,002,1.0
cv606_17672.txt:12,000,1.0
cv023_13847.txt:29,010,1.0
cv693_19147.txt:10,012,1.0
cv465_23401.txt:21,000,1.0
cv129_18373.txt:8,003,1.0
cv176_14196.txt:9,010,1.0
cv176_14196.txt:44,010,1.0
cv358_11557.txt:31,000,1.0
cv360_8927.txt:21,009,1.0
cv870_18090.txt:7,007,1.0
cv777_10247.txt:25,008,1.0
cv827_19479.txt:13,000,1.0
cv615_15734.txt:6,006,1.0
cv795_10291.txt:1,001,1.0
cv225_29083.txt:7,001,1.0
cv225_29083.txt:42,010,1.0
cv994_13229.txt:12,000,0.616642
cv994_13229.txt:12,001,0.284845
cv994_13229.txt:12,002,0.098513
cv121_18621.txt:2,005,1.0
cv044_18429.txt:13,000,1.0
cv219_19874.txt:13,000,1.0
cv012_29411.txt:13,001,1.0
cv112_12178.txt:30,016,1.0
cv609_25038.txt:34,010,1.0
cv538_28485.txt:0,000,1.0
cv828_21392.txt:5,000,1.0
cv050_12128.txt:8,002,1.0
cv593_11931.txt:13,000,1.0
cv524_24885.txt:0,016,1.0
cv524_24885.txt:35,006,1.0
cv915_9342.txt:22,008,1.0
cv638_29394.txt:31,001,1.0
cv251_23901.txt:20,005,1.0
cv699_7773.txt:16,010,1.0
cv395_11761.txt:19,005,1.0
cv884_15230.txt:8,000,1.0
cv928_9478.txt:8,000,1.0
cv928_9478.txt:43,007,1.0
cv016_4348.txt:27,010,1.0
cv428_12202.txt:28,000,1.0
cv428_12202.txt:63,004,1.0
cv803_8584.txt:10,000,1.0
cv632_9704.txt:22,000,1.0
cv878_17204.txt:32,000,1.0
cv641_13412.txt:2,010,1.0
cv641_13412.txt:37,008,1.0
cv142_23657.txt:23,010,1.0
cv948_25870.txt:30,008,1.0
cv356_26170.txt:13,010,1.0
cv839_22807.txt:10,001,1.0
cv052_29318.txt:13,000,1.0
cv041_22364.txt:25,010,1.0
cv592_23391.txt:31,002,1.0
cv662_14791.txt:4,002,1.0
cv415_23674.txt:11,002,1.0
cv971_11790.txt:2,001,1.0
cv971_11790.txt:37,001,1.0
cv149_17084.txt:1,005,1.0
cv696_29619.txt:3,006,1.0
cv696_29619.txt:38,002,1.0
cv746_10471.txt:32,009,1.0
cv746_10471.txt:67,001,1.0
cv890_3515.txt:13,010,1.0
cv290_11981.txt:2,000,1.0
cv852_27512.txt:8,000,1.0
cv707_11421.txt:20,010,1.0
cv894_22140.txt:2,010,1.0
cv303_27366.txt:0,010,1.0
cv663_14484.txt:10,006,1.0
cv345_9966.txt:6,017,1.0
cv841_3367.txt:8,010,1.0
cv636_16954.txt:15,000,1.0
cv636_16954.txt:50,005,1.0
cv131_11568.txt:19,001,1.0
cv881_14767.txt:4,010,1.0
cv825_5168.txt:14,000,1.0
cv095_28730.txt:5,001,1.0
cv014_15600.txt:4,010,1.0
cv661_25780.txt:6,001,1.0
cv490_18986.txt:11,010,1.0
cv691_5090.txt:16,001,1.0
cv365_12442.txt:6,003,1.0
cv365_12442.txt:41,010,1.0
cv346_19198.txt:8,003,1.0
cv585_23576.txt:18,010,1.0
cv376_20883.txt:18,002,1.0
cv353_19197.txt:18,000,1.0
cv060_11754.txt:16,006,1.0
cv723_9002.txt:23,000,1.0
cv118_28837.txt:27,000,1.0
cv619_13677.txt:18,008,1.0
cv259_11827.txt:1,000,0.616642
cv259_11827.txt:1,001,0.284845
cv259_11827.txt:1,002,0.098513
cv186_2396.txt:3,009,1.0
cv186_2396.txt:38,008,1.0
cv888_25678.txt:24,011,1.0
cv170_29808.txt:19,005,1.0
cv140_7963.txt:5,000,1.0
cv140_7963.txt:40,000,1.0
cv140_7963.txt:75,000,1.0
cv560_18608.txt:4,010,1.0
cv560_18608.txt:39,000,1.0
cv175_7375.txt:8,003,1.0
cv630_10152.txt:15,000,0.616642
cv630_10152.txt:15,001,0.284845
cv630_10152.txt:15,002,0.098513
cv584_29549.txt:7,000,1.0
cv753_11812.txt:25,003,1.0
cv401_13758.txt:19,004,1.0
cv326_14777.txt:12,008,1.0
cv210_9557.txt:5,005,1.0
cv210_9557.txt:40,005,1.0
cv029_19943.txt:9,001,1.0
cv912_5562.txt:24,012,1.0
cv263_20693.txt:7,007,1.0
cv309_23737.txt:5,003,1.0
cv568_17065.txt:12,010,1.0
cv958_13020.txt:24,000,1.0
cv824_9335.txt:18,019,1.0
cv759_15091.txt:26,000,1.0
cv147_22625.txt:18,000,1.0
cv715_19246.txt:4,000,1.0
cv742_8279.txt:4,008,1.0
cv065_16909.txt:14,008,1.0
cv065_16909.txt:49,000,1.0
cv409_29625.txt:21,008,1.0
cv053_23117.txt:24,000,0.616642
cv053_23117.txt:24,001,0.284845
cv053_23117.txt:24,002,0.098513
cv053_23117.txt:59,005,1.0
cv925_9459.txt:7,000,1.0
cv231_11028.txt:14,000,1.0
cv937_9816.txt:8,001,1.0
cv045_25077.txt:19,001,1.0
cv570_28960.txt:12,010,1.0
cv109_22599.txt:20,000,0.616642
cv109_22599.txt:20,001,0.284845
cv109_22599.txt:20,002,0.098513
cv239_29828.txt:5,003,1.0
cv266_26644.txt:0,000,1.0
cv649_13947.txt:7,002,1.0
cv837_27232.txt:15,000,1.0
cv334_0074.txt:24,010,1.0
cv780_8467.txt:17,001,1.0
cv749_18960.txt:28,016,1.0
cv905_28965.txt:8,000,1.0
cv340_14776.txt:17,000,1.0
cv296_13146.txt:8,008,1.0
cv241_24602.txt:14,010,1.0
cv953_7078.txt:1,000,1.0
cv005_29357.txt:13,001,1.0
cv151_17231.txt:13,000,1.0
cv306_10859.txt:25,000,1.0
cv774_15488.txt:25,000,1.0
cv626_7907.txt:32,000,1.0
cv760_8977.txt:17,011,1.0
cv760_8977.txt:52,000,1.0
cv614_11320.txt:30,001,1.0
cv317_25111.txt:26,000,1.0
cv787_15277.txt:4,012,0.490032
cv787_15277.txt:4,008,0.356647
cv787_15277.txt:4,003,0.153321
cv787_15277.txt:39,001,1.0
cv474_10682.txt:13,001,1.0
cv561_9484.txt:9,000,1.0
cv311_17708.txt:15,001,1.0
cv516_12117.txt:4,010,1.0
cv757_10668.txt:9,001,1.0
cv681_9744.txt:10,010,1.0
cv519_16239.txt:10,009,1.0
cv388_12810.txt:9,003,1.0
cv230_7913.txt:13,001,1.0
cv230_7913.txt:48,002,1.0
cv869_24782.txt:27,010,1.0
cv575_22598.txt:12,010,1.0
cv275_28725.txt:15,010,1.0
cv654_19345.txt:19,003,1.0
cv521_1730.txt:2,000,1.0
cv891_6035.txt:10,000,1.0
cv872_13710.txt:19,007,1.0
cv304_28489.txt:1,000,0.616642
cv304_28489.txt:1,001,0.284845
cv304_28489.txt:1,002,0.098513
cv274_26379.txt:12,002,1.0
cv274_26379.txt:47,010,1.0
cv331_8656.txt:29,002,1.0
cv062_24556.txt:13,000,1.0
cv784_16077.txt:18,000,1.0
cv351_17029.txt:18,002,1.0
cv819_9567.txt:3,007,1.0
cv970_19532.txt:10,003,1.0
cv851_21895.txt:5,012,1.0
cv862_15924.txt:23,000,1.0
cv731_3968.txt:4,002,1.0
cv352_5414.txt:11,004,1.0
cv074_7188.txt:25,008,1.0
cv860_15520.txt:16,006,1.0
cv026_29229.txt:10,012,1.0
cv491_12992.txt:22,000,1.0
cv433_10443.txt:11,010,1.0
cv526_12868.txt:11,010,1.0
cv526_12868.txt:46,010,1.0
cv526_12868.txt:81,005,1.0
cv540_3092.txt:34,000,1.0
cv539_21865.txt:33,000,1.0
cv493_14135.txt:4,002,1.0
cv617_9561.txt:10,000,1.0
cv443_22367.txt:18,001,1.0
cv980_11851.txt:18,002,1.0
cv422_9632.txt:14,000,1.0
cv511_10360.txt:0,000,1.0
cv511_10360.txt:35,004,1.0
cv823_17055.txt:7,014,1.0
cv200_29006.txt:10,001,1.0
cv200_29006.txt:45,000,1.0
cv200_29006.txt:80,007,1.0
cv192_16079.txt:34,011,1.0
cv037_19798.txt:2,000,1.0
cv657_25835.txt:15,001,1.0
cv082_11979.txt:2,001,1.0
cv271_15364.txt:6,011,1.0
cv407_23928.txt:20,000,1.0
cv832_24713.txt:31,010,1.0
cv849_17215.txt:6,000,1.0
cv507_9509.txt:0,007,1.0
cv507_9509.txt:35,010,1.0
cv714_19704.txt:26,003,1.0
cv559_0057.txt:17,008,1.0
cv243_22164.txt:14,010,1.0
cv243_22164.txt:49,000,1.0
cv462_20788.txt:30,000,1.0
cv601_24759.txt:5,002,1.0
cv956_12547.txt:1,001,1.0
cv956_12547.txt:36,003,1.0
cv672_27988.txt:13,002,1.0
cv339_22452.txt:27,003,1.0
cv717_17472.txt:7,000,1.0
cv993_29565.txt:9,010,1.0
cv866_29447.txt:6,010,1.0
cv475_22978.txt:9,010,1.0
cv467_26610.txt:1,006,1.0
cv467_26610.txt:36,006,1.0
cv527_10338.txt:8,010,1.0
cv818_10698.txt:8,008,1.0
cv369_14245.txt:8,010,1.0
cv986_15092.txt:13,000,1.0
cv977_4776.txt:30,016,1.0
cv174_9735.txt:10,001,1.0
cv182_7791.txt:17,007,1.0
cv419_14799.txt:23,008,1.0
cv487_11058.txt:11,012,1.0
cv564_12011.txt:15,000,1.0
cv995_23113.txt:15,000,1.0
cv995_23113.txt:50,010,1.0
cv567_29420.txt:0,000,1.0
cv567_29420.txt:35,002,1.0
cv094_27868.txt:21,010,1.0
cv637_13682.txt:28,010,1.0
cv469_21998.txt:11,003,1.0
cv202_11382.txt:3,001,1.0
cv202_11382.txt:38,009,1.0
cv080_14899.txt:1,007,1.0
cv604_23339.txt:7,002,1.0
cv479_5450.txt:25,000,1.0
cv024_7033.txt:26,010,1.0
cv299_17950.txt:6,001,1.0
cv833_11961.txt:14,004,1.0
cv416_12048.txt:25,000,1.0
cv992_12806.txt:6,001,1.0
cv992_12806.txt:41,001,1.0
cv165_2389.txt:3,005,1.0
cv307_26382.txt:15,008,1.0
cv307_26382.txt:50,000,1.0
cv643_29282.txt:27,004,1.0
cv610_24153.txt:31,002,1.0
cv256_16529.txt:24,004,1.0
cv439_17633.txt:1,019,1.0
cv327_21743.txt:5,002,1.0
cv223_28923.txt:0,001,1.0
cv223_28923.txt:35,000,1.0
cv908_17779.txt:22,013,1.0
cv164_23451.txt:12,010,1.0
cv935_24977.txt:14,010,1.0
cv087_2145.txt:0,005,1.0
cv087_2145.txt:35,008,1.0
cv885_13390.txt:1,013,1.0
cv190_27176.txt:9,000,1.0
cv756_23676.txt:13,009,1.0
cv676_22202.txt:17,001,1.0
cv676_22202.txt:52,002,1.0
cv581_20790.txt:23,001,1.0
cv873_19937.txt:0,007,1.0
cv569_26750.txt:10,003,1.0
cv569_26750.txt:45,000,1.0
cv069_11613.txt:22,003,1.0
cv178_14380.txt:3,008,1.0
cv722_7571.txt:10,010,1.0
cv010_29063.txt:4,004,1.0
cv221_27081.txt:4,000,1.0
cv660_23140.txt:10,000,1.0
cv153_11607.txt:15,008,1.0
cv537_13516.txt:33,008,1.0
cv378_21982.txt:13,003,1.0
cv319_16459.txt:8,010,1.0
cv688_7884.txt:18,010,1.0
cv761_13769.txt:10,001,1.0
cv116_28734.txt:4,010,1.0
cv963_7208.txt:2,002,1.0
cv963_7208.txt:37,000,1.0
cv921_13988.txt:0,016,1.0
cv226_26692.txt:7,000,1.0
cv861_12809.txt:4,010,1.0
cv965_26688.txt:4,011,1.0
cv965_26688.txt:39,006,1.0
cv730_10729.txt:17,002,1.0
cv874_12182.txt:14,010,1.0
cv030_22893.txt:11,000,1.0
cv283_11963.txt:10,000,1.0
cv156_11119.txt:3,010,1.0
cv934_20426.txt:2,001,1.0
cv740_13643.txt:1,003,1.0
cv394_5311.txt:17,000,1.0
cv754_7709.txt:10,010,1.0
cv323_29633.txt:20,005,1.0
cv009_29417.txt:20,010,1.0
cv883_27621.txt:6,001,1.0
cv883_27621.txt:41,006,1.0
cv027_26270.txt:11,000,1.0
cv127_16451.txt:3,001,1.0
cv486_9788.txt:4,010,1.0
cv486_9788.txt:39,001,1.0
cv091_7899.txt:8,001,1.0
cv322_21820.txt:5,003,1.0
cv783_14724.txt:8,003,1.0
cv800_13494.txt:25,001,1.0
cv106_18379.txt:3,018,1.0
cv771_28466.txt:24,009,1.0
cv880_29629.txt:5,004,1.0
cv684_12727.txt:21,003,1.0
cv421_9752.txt:5,004,1.0
cv067_21192.txt:6,000,1.0
cv909_9973.txt:1,011,1.0
cv166_11959.txt:20,004,1.0
cv533_9843.txt:10,009,1.0
cv913_29127.txt:2,003,1.0
cv295_17060.txt:21,010,1.0
cv798_24779.txt:3,006,1.0
cv864_3087.txt:8,000,1.0
cv504_29120.txt:16,001,1.0
cv954_19932.txt:24,001,1.0
cv927_11471.txt:29,002,1.0
cv942_18509.txt:22,007,1.0
cv718_12227.txt:23,007,1.0
cv032_23718.txt:8,000,1.0
cv032_23718.txt:43,004,1.0
cv698_16930.txt:8,015,1.0
cv206_15893.txt:13,000,1.0
cv453_10911.txt:25,003,1.0
cv517_20616.txt:15,001,1.0
cv545_12848.txt:16,010,1.0
cv543_5107.txt:4,013,1.0
cv701_15880.txt:2,000,1.0
cv161_12224.txt:12,010,1.0
cv551_11214.txt:10,003,1.0
cv551_11214.txt:45,000,1.0
cv941_10718.txt:11,010,1.0
cv941_10718.txt:46,000,1.0
cv811_22646.txt:33,000,1.0
cv234_22123.txt:13,001,1.0
cv180_17823.txt:1,000,1.0
cv124_3903.txt:4,000,1.0
cv148_18084.txt:6,007,1.0
cv840_18033.txt:17,005,1.0
cv950_13478.txt:31,002,1.0
cv179_9533.txt:24,009,1.0
cv163_10110.txt:27,000,1.0
cv897_11703.txt:19,000,1.0
cv766_7983.txt:28,010,1.0
cv373_21872.txt:8,003,1.0
cv635_0984.txt:1,010,1.0
cv635_0984.txt:36,000,0.616642
cv635_0984.txt:36,001,0.284845
cv635_0984.txt:36,002,0.098513
cv998_15691.txt:12,001,1.0
cv834_23192.txt:22,001,1.0
cv845_15886.txt:6,004,1.0
cv458_9000.txt:1,000,1.0
cv943_23547.txt:8,004,1.0
cv191_29539.txt:18,013,1.0
cv529_10972.txt:1,010,1.0
cv914_2856.txt:0,010,1.0
cv397_28890.txt:7,001,1.0
cv367_24065.txt:16,000,1.0
cv367_24065.txt:51,009,1.0
cv427_11693.txt:34,010,1.0
cv470_17444.txt:20,000,1.0
cv957_9059.txt:25,009,1.0
cv530_17949.txt:23,007,1.0
cv719_5581.txt:34,000,1.0
cv670_2666.txt:32,000,1.0
cv505_12926.txt:9,001,1.0
cv484_26169.txt:1,000,1.0
cv484_26169.txt:36,000,1.0
cv901_11934.txt:4,010,1.0
cv758_9740.txt:17,004,1.0
cv944_15042.txt:9,010,1.0
cv154_9562.txt:9,012,1.0
cv805_21128.txt:2,004,1.0
cv209_28973.txt:5,001,1.0
cv049_21917.txt:14,010,1.0
cv932_14854.txt:7,010,1.0
cv812_19051.txt:6,001,1.0
cv962_9813.txt:19,002,1.0
cv767_15673.txt:14,001,1.0
cv633_29730.txt:13,012,1.0
cv107_25639.txt:12,000,0.616642
cv107_25639.txt:12,001,0.284845
cv107_25639.txt:12,002,0.098513
cv107_25639.txt:47,010,1.0
cv107_25639.txt:82,010,1.0
cv442_15499.txt:24,002,1.0
cv442_15499.txt:59,001,1.0
cv144_5010.txt:23,008,1.0
cv348_19207.txt:7,000,1.0
cv855_22134.txt:3,010,1.0
cv503_11196.txt:18,007,1.0
cv655_12055.txt:21,002,1.0
cv227_25406.txt:27,000,1.0
cv403_6721.txt:10,000,1.0
cv058_8469.txt:6,010,1.0
cv333_9443.txt:4,010,1.0
cv366_10709.txt:6,000,1.0
cv301_13010.txt:16,011,1.0
cv586_8048.txt:25,005,1.0
cv988_20168.txt:12,010,1.0
cv314_16095.txt:16,001,1.0
cv392_12238.txt:23,010,1.0
cv745_14009.txt:30,001,1.0
cv238_14285.txt:0,010,1.0
cv238_14285.txt:35,010,1.0
cv099_11189.txt:29,000,1.0
cv103_11943.txt:22,010,1.0
cv896_17819.txt:19,009,1.0
cv651_11120.txt:6,012,1.0
cv138_13903.txt:19,005,1.0
cv138_13903.txt:54,011,1.0
cv374_26455.txt:10,002,1.0
cv846_29359.txt:4,000,1.0
cv846_29359.txt:39,001,1.0
cv692_17026.txt:24,006,1.0
cv293_29731.txt:5,000,1.0
cv796_17243.txt:14,008,1.0
cv938_10706.txt:30,000,1.0
cv514_12173.txt:32,000,1.0
cv349_15032.txt:9,003,1.0
cv349_15032.txt:44,005,1.0
cv603_18885.txt:13,019,1.0
cv489_19046.txt:13,010,1.0
cv489_19046.txt:48,008,1.0
cv246_28668.txt:30,000,1.0
cv940_18935.txt:8,000,1.0
cv494_18689.txt:0,014,1.0
cv494_18689.txt:35,007,1.0
cv726_4365.txt:12,010,1.0
cv061_9321.txt:29,010,1.0
cv061_9321.txt:64,000,1.0
cv212_10054.txt:27,006,1.0
cv451_11502.txt:1,011,1.0
cv829_21725.txt:7,011,1.0
cv829_21725.txt:42,000,1.0
cv625_13518.txt:17,008,1.0
cv025_29825.txt:16,006,1.0
cv975_11920.txt:20,009,1.0
cv728_17931.txt:8,001,1.0
cv472_29140.txt:15,010,1.0
cv966_28671.txt:15,000,1.0
cv579_12542.txt:17,003,1.0
cv579_12542.txt:52,007,1.0
cv910_21930.txt:17,000,1.0
cv813_6649.txt:21,005,1.0
cv253_10190.txt:12,001,1.0
cv842_5702.txt:10,010,1.0
cv217_28707.txt:4,008,1.0
cv217_28707.txt:39,012,1.0
cv556_16563.txt:1,009,1.0
cv335_16299.txt:18,001,1.0
cv853_29119.txt:19,010,1.0
cv254_5870.txt:20,003,1.0
cv485_26879.txt:28,002,1.0
cv678_14887.txt:0,007,1.0
cv008_29326.txt:24,010,1.0
cv501_12675.txt:26,010,1.0
cv136_12384.txt:17,004,1.0
cv321_14191.txt:20,011,1.0
cv115_26443.txt:9,010,1.0
cv438_8500.txt:11,010,1.0
cv281_24711.txt:4,013,1.0
cv281_24711.txt:39,010,1.0
cv085_15286.txt:32,004,1.0
cv542_20359.txt:33,001,1.0
cv396_19127.txt:3,000,1.0
cv628_20758.txt:32,001,1.0
cv092_27987.txt:18,010,1.0
cv417_14653.txt:0,000,1.0
cv185_28372.txt:2,000,1.0
cv926_18471.txt:7,009,1.0
cv926_18471.txt:42,010,1.0
cv926_18471.txt:77,014,1.0
cv088_25274.txt:18,001,1.0
cv648_17277.txt:15,004,1.0
cv990_12443.txt:8,004,1.0
cv902_13217.txt:0,008,1.0
cv902_13217.txt:35,010,1.0
cv471_18405.txt:6,001,1.0
cv031_19540.txt:17,010,1.0
cv929_1841.txt:0,011,1.0
cv456_20370.txt:15,004,1.0
cv173_4295.txt:15,010,1.0
cv244_22935.txt:2,010,1.0
cv244_22935.txt:37,017,1.0
cv449_9126.txt:15,010,1.0
cv265_11625.txt:14,005,1.0
cv402_16097.txt:1,000,1.0
cv402_16097.txt:36,000,1.0
cv848_10061.txt:20,001,1.0
cv772_12971.txt:17,000,1.0
cv772_12971.txt:52,010,1.0
cv996_12447.txt:3,011,1.0
cv996_12447.txt:38,008,1.0
cv574_23191.txt:30,000,1.0
cv729_10475.txt:30,003,1.0
cv968_25413.txt:29,000,1.0
cv822_21545.txt:26,010,1.0
cv646_16817.txt:28,002,1.0
cv342_20917.txt:2,004,1.0
cv113_24354.txt:12,010,1.0
cv876_9633.txt:9,000,1.0
cv108_17064.txt:11,000,1.0
cv017_23487.txt:26,002,1.0
cv454_21961.txt:14,014,1.0
cv089_12222.txt:11,000,1.0
cv464_17076.txt:24,013,1.0
cv607_8235.txt:12,004,1.0
cv316_5972.txt:18,010,1.0
cv172_12037.txt:29,012,1.0
cv959_16218.txt:7,000,0.616642
cv959_16218.txt:7,001,0.284845
cv959_16218.txt:7,002,0.098513
cv744_10091.txt:7,010,1.0
cv364_14254.txt:10,000,1.0
cv364_14254.txt:45,008,1.0
cv806_9405.txt:2,008,1.0
cv143_21158.txt:17,008,1.0
cv552_0150.txt:31,000,1.0
cv552_0150.txt:66,002,1.0
cv713_29002.txt:32,010,1.0
cv315_12638.txt:23,010,1.0
cv877_29132.txt:7,010,1.0
cv499_11407.txt:23,009,1.0
cv724_15265.txt:0,002,1.0
cv232_16768.txt:0,011,1.0
cv594_11945.txt:1,008,1.0
cv931_18783.txt:1,010,1.0
cv424_9268.txt:18,008,1.0
cv424_9268.txt:53,001,1.0
cv135_12506.txt:4,014,1.0
cv063_28852.txt:13,002,1.0
cv228_5644.txt:15,012,1.0
cv412_25254.txt:13,006,1.0
cv412_25254.txt:48,013,1.0
cv690_5425.txt:11,010,1.0
cv690_5425.txt:46,010,1.0
cv250_26462.txt:13,003,1.0
cv589_12853.txt:16,010,1.0
cv308_5079.txt:31,000,1.0
cv930_14949.txt:11,010,1.0
cv047_18725.txt:24,016,1.0
cv002_17424.txt:6,008,1.0
cv391_11615.txt:18,008,1.0
cv362_16985.txt:15,000,1.0
cv820_24157.txt:18,000,1.0
cv893_26731.txt:3,010,1.0
cv893_26731.txt:38,003,1.0
cv893_26731.txt:73,010,1.0
cv097_26081.txt:20,006,1.0
cv512_17618.txt:24,003,1.0
cv013_10494.txt:26,000,1.0
cv258_5627.txt:16,010,1.0
cv204_8930.txt:30,000,0.616642
cv204_8930.txt:30,001,0.284845
cv204_8930.txt:30,002,0.098513
cv090_0049.txt:15,010,1.0
cv090_0049.txt:50,010,1.0
cv324_7502.txt:4,010,1.0
cv770_11061.txt:23,003,1.0
cv269_23018.txt:16,000,1.0
cv269_23018.txt:51,000,1.0
cv916_17034.txt:13,001,1.0
cv430_18662.txt:15,005,1.0
cv979_2029.txt:23,011,1.0
cv669_24318.txt:31,005,1.0
cv240_15948.txt:8,002,1.0
cv455_28866.txt:26,010,1.0
cv599_22197.txt:31,001,1.0
cv762_15604.txt:31,008,1.0
cv739_12179.txt:23,000,1.0
cv441_15276.txt:32,003,1.0
cv961_5578.txt:2,010,1.0
cv261_11855.txt:11,002,1.0
cv261_11855.txt:46,003,1.0
cv267_16618.txt:13,000,1.0
cv785_23748.txt:27,000,1.0
cv038_9781.txt:33,011,1.0
cv220_28906.txt:30,010,1.0
cv468_16844.txt:29,004,1.0
cv531_26838.txt:33,007,1.0
cv302_26481.txt:25,010,1.0
cv379_23167.txt:4,002,1.0
cv721_28993.txt:0,003,1.0
cv708_28539.txt:12,010,1.0
cv187_14112.txt:29,000,1.0
cv004_12641.txt:10,012,1.0
cv125_9636.txt:8,010,1.0
cv680_10533.txt:20,014,1.0
cv613_23104.txt:21,000,1.0
cv946_20084.txt:29,012,1.0
cv381_21673.txt:10,000,0.616642
cv381_21673.txt:10,001,0.284845
cv381_21673.txt:10,002,0.098513
cv555_25047.txt:3,000,1.0
cv697_12106.txt:15,002,1.0
cv183_19826.txt:9,001,1.0
cv386_10229.txt:11,011,1.0
cv658_11186.txt:17,003,1.0
cv325_18330.txt:6,003,1.0
cv810_13660.txt:9,013,1.0
cv437_24070.txt:19,000,1.0
cv457_19546.txt:0,010,1.0
cv066_11668.txt:2,005,1.0
cv141_17179.txt:2,013,1.0
cv826_12761.txt:4,010,1.0
cv826_12761.txt:39,001,1.0
cv639_10797.txt:9,004,1.0
cv639_10797.txt:44,001,1.0
cv019_16117.txt:32,007,1.0
cv398_17047.txt:27,000,1.0
cv711_12687.txt:5,000,1.0
cv711_12687.txt:40,015,1.0
cv838_25886.txt:17,002,1.0
cv208_9475.txt:6,010,1.0
cv208_9475.txt:41,002,1.0
cv425_8603.txt:31,010,1.0
cv736_24947.txt:28,017,1.0
cv736_24947.txt:63,007,1.0
cv815_23466.txt:15,000,0.616642
cv815_23466.txt:15,001,0.284845
cv815_23466.txt:15,002,0.098513
cv815_23466.txt:50,003,1.0
cv791_17995.txt:13,001,1.0
cv520_13297.txt:26,010,1.0
cv624_11601.txt:19,009,1.0
cv534_15683.txt:15,005,1.0
cv889_22670.txt:25,010,1.0
cv768_12709.txt:6,010,1.0
cv078_16506.txt:5,010,1.0
cv788_26409.txt:20,010,1.0
cv370_5338.txt:17,002,1.0
cv835_20531.txt:23,002,1.0
cv580_15681.txt:15,006,1.0
cv297_10104.txt:32,002,1.0
cv400_20631.txt:6,010,1.0
cv847_20855.txt:12,011,1.0
cv847_20855.txt:47,000,1.0
cv158_10914.txt:17,001,1.0
cv502_10970.txt:20,011,1.0
cv623_16988.txt:12,004,1.0
cv623_16988.txt:47,012,1.0
cv623_16988.txt:82,000,1.0
cv867_18362.txt:14,004,1.0
cv272_20313.txt:3,001,1.0
cv272_20313.txt:38,005,1.0
